neighborhood_code,exposure_month,landsat,modis,era5,landsat-7, persiann
258002,1/11/2020 00:00,NaN,37.30168823,26.88568337,53.28112721,3.597628707
258002,1/12/2020 00:00,37.18548114,35.44673052,26.75061738,28.20619069,9.651524483
258002,1/1/2021 00:00,NaN,32.44710984,26.29842406,NaN,17.76669945
258002,1/2/2021 00:00,28.12074529,27.63896758,25.72131539,27.22992047,22.4147391
258002,1/3/2021 00:00,29.31492936,27.91423859,25.34203086,25.15162953,6.861919425
258002,1/4/2021 00:00,NaN,26.81220683,23.59961077,NaN,1.035853861
258002,1/5/2021 00:00,NaN,24.43169011,21.28502955,NaN,0.387494838
258002,1/6/2021 00:00,NaN,22.41805043,19.15196262,NaN,0.775522131
258002,1/7/2021 00:00,20.52196903,23.31061085,19.09906645,NaN,0
258002,1/8/2021 00:00,NaN,27.45301017,20.79285542,NaN,0.996281227
258002,1/9/2021 00:00,43.5091862,32.21349595,22.3024635,26.46274612,0.514959249
258002,1/10/2021 00:00,32.09984716,34.04205958,22.87578708,23.36490716,4.443932239
258002,1/11/2021 00:00,NaN,31.88718085,25.19516461,27.34123631,5.926347966
258002,1/12/2021 00:00,33.36717302,32.36279832,26.62887666,NaN,10.79759476
258002,1/1/2022 00:00,NaN,28.89264416,26.35061694,28.7893049,7.277050629
258002,1/2/2022 00:00,NaN,30.02244718,26.6079964,29.89637109,1.406117534
258002,1/3/2022 00:00,35.72332814,29.29474873,25.34599926,NaN,3.303799978
258003,1/11/2018 00:00,NaN,38.88327862,24.07892276,NaN,3.218294254
258003,1/12/2018 00:00,NaN,41.99025921,27.83654774,NaN,6.3308653
258003,1/1/2019 00:00,NaN,34.80215187,26.1255187,NaN,6.750095549
258003,1/2/2019 00:00,NaN,33.84939947,26.34907012,NaN,10.46981647
258003,1/3/2019 00:00,NaN,30.94720298,26.56748945,NaN,4.361374167
258003,1/4/2019 00:00,NaN,29.95521998,23.91658959,NaN,3.200155209
258003,1/5/2019 00:00,NaN,28.23606569,21.95584273,NaN,0
258003,1/6/2019 00:00,NaN,25.58470902,20.32344295,21.34109786,0.251750787
258003,1/7/2019 00:00,NaN,27.79018866,20.91931965,NaN,0
258003,1/8/2019 00:00,NaN,31.21372729,22.60226462,NaN,1.296427481
258003,1/9/2019 00:00,NaN,33.63271693,22.03809507,NaN,2.828536352
258003,1/10/2019 00:00,NaN,36.82069367,24.30359956,NaN,4.719715546
258003,1/11/2019 00:00,NaN,37.1151881,26.22106096,NaN,7.318227954
258003,1/12/2019 00:00,NaN,38.90211382,25.81237859,NaN,5.524009788
258003,1/1/2020 00:00,33.45765672,38.07098389,26.95571609,28.93559616,8.189740402
258003,1/2/2020 00:00,27.84992764,31.94888595,26.43349504,NaN,17.86167341
258003,1/3/2020 00:00,31.01690949,30.55244792,25.30323595,NaN,3.815829869
258003,1/4/2020 00:00,25.24289071,28.02297981,23.66066566,25.41667916,3.431688974
258003,1/5/2020 00:00,24.55088695,25.97240456,21.2136232,23.31337512,0.248123234
258003,1/6/2020 00:00,19.92654457,23.7122955,19.18720008,19.83312383,1.378000021
258003,1/7/2020 00:00,20.64416324,24.17807438,18.99978852,18.12749603,0
258003,1/8/2020 00:00,21.97633654,27.77079901,20.64441918,20.04570688,0.710016652
258003,1/9/2020 00:00,25.91615527,33.3438742,22.02928278,22.31386601,0.735132754
258003,1/10/2020 00:00,31.21546022,35.44072975,23.42831303,24.77519361,3.709538598
258003,1/11/2020 00:00,NaN,38.72757961,26.62128616,29.04436845,3.355530225
258003,1/12/2020 00:00,36.57065034,39.11926719,26.61110932,24.20687942,10.07994942
258003,1/1/2021 00:00,29.75072984,36.88107305,26.26697324,NaN,17.09518215
258003,1/2/2021 00:00,28.4202116,32.28307491,25.67539774,27.79921844,25.42376696
258003,1/3/2021 00:00,28.98607647,31.04430123,25.28657059,26.04121682,7.946875393
258003,1/4/2021 00:00,NaN,28.94637576,23.5673133,26.02355705,1.361197467
258003,1/5/2021 00:00,NaN,26.01482475,21.30153138,20.71935968,0.595360456
258003,1/6/2021 00:00,21.34327492,23.50049949,19.18098117,18.40384102,0.600485782
258003,1/7/2021 00:00,19.41913482,24.83396378,19.1150176,16.76181837,0
258003,1/8/2021 00:00,NaN,29.45754957,20.74229096,19.1392131,0.697722348
258003,1/9/2021 00:00,27.45429225,34.24132234,22.18691807,22.54235667,0.658940723
258003,1/10/2021 00:00,27.96841043,36.28292693,22.73854086,22.04421721,3.912206345
258003,1/11/2021 00:00,NaN,33.51433255,24.96361694,25.96710793,6.581869048
258003,1/12/2021 00:00,NaN,37.04825332,26.45241584,26.58411233,11.8981454
258003,1/1/2022 00:00,30.90657359,30.99871807,26.20767844,NaN,7.188509275
258003,1/2/2022 00:00,NaN,32.51146592,26.41093961,28.72446933,1.217330907
258003,1/3/2022 00:00,27.92845813,30.73502572,25.25689749,27.51164108,2.842673004
258005,1/11/2018 00:00,36.30957902,39.85513231,24.39068876,33.02625536,2.670917841
258005,1/12/2018 00:00,NaN,41.5660001,28.32114221,35.11016873,6.407828511
258005,1/1/2019 00:00,38.73772959,33.61784234,26.32361327,36.42284856,6.613512448
258005,1/2/2019 00:00,42.38610673,32.92850223,26.60450883,31.61813395,10.27431073
258005,1/3/2019 00:00,33.06619851,30.08521166,26.84478803,28.88357845,3.405162856
258005,1/4/2019 00:00,32.44924779,28.97747699,23.99792971,29.80233456,2.555647823
258005,1/5/2019 00:00,31.06537274,28.20679321,21.93852691,30.79661127,0
258005,1/6/2019 00:00,26.43862851,25.85383828,20.25292533,24.75725051,0.308921297
258005,1/7/2019 00:00,32.27544414,27.66171796,20.88467315,28.88655006,0
258005,1/8/2019 00:00,30.04027321,31.26631887,22.7658611,33.60583827,1.241949451
258005,1/9/2019 00:00,39.55318676,33.32508999,22.27410789,37.12128088,3.133822521
258005,1/10/2019 00:00,43.80016935,37.3339508,24.71921218,37.52905227,4.34163594
258005,1/11/2019 00:00,NaN,36.57252778,26.57802359,44.45034897,6.554246922
258005,1/12/2019 00:00,53.0058788,37.22336232,26.03926956,36.00980649,3.770759476
258005,1/1/2020 00:00,34.81782434,33.64739282,27.18259007,36.6071477,7.53831034
258005,1/2/2020 00:00,27.56550727,30.22641409,26.54472098,21.1226996,15.22450912
258005,1/3/2020 00:00,38.00338843,28.84087129,25.41257501,30.2993595,3.213075726
258005,1/4/2020 00:00,30.05888859,27.0644737,23.73382147,28.85558349,3.651085397
258005,1/5/2020 00:00,29.38719924,25.49817639,21.14119742,26.25833472,0.258168496
258005,1/6/2020 00:00,25.15629301,23.81357192,19.05876422,23.55087194,1.382500013
258005,1/7/2020 00:00,25.49598263,24.26298254,18.91659937,23.06359076,0
258005,1/8/2020 00:00,29.82265897,27.93612708,20.70902198,28.3605388,0.955896656
258005,1/9/2020 00:00,39.99694465,33.68662798,22.16758678,31.00898903,1.373483936
258005,1/10/2020 00:00,44.96650312,36.72139313,23.74076686,35.54845796,3.946947484
258005,1/11/2020 00:00,NaN,39.13651425,27.05646613,44.72977986,3.729859605
258005,1/12/2020 00:00,43.19960377,40.83034162,26.80797535,45.76834051,9.417524607
258005,1/1/2021 00:00,36.39656375,34.30649425,26.26659367,33.64265136,18.13347307
258005,1/2/2021 00:00,32.96054678,29.41609066,25.69216905,31.86188688,20.771249
258005,1/3/2021 00:00,32.58250172,29.85079491,25.32847609,29.88351779,6.269331228
258005,1/4/2021 00:00,30.64011349,28.54543308,23.59409971,28.56509508,0.858155608
258005,1/5/2021 00:00,19.65630775,25.69721443,21.24454289,24.51953694,0.273961463
258005,1/6/2021 00:00,25.71656996,23.38536997,19.0831524,21.42855519,0.871124605
258005,1/7/2021 00:00,24.08533653,24.64781845,19.01246109,20.2377937,0
258005,1/8/2021 00:00,NaN,29.40561927,20.80080828,27.0592698,1.159350026
258005,1/9/2021 00:00,41.95426801,34.559024,22.35207051,31.37579436,0.436318527
258005,1/10/2021 00:00,41.61050404,35.27846937,22.97149838,30.04649765,4.734353692
258005,1/11/2021 00:00,29.9348168,32.87116759,25.33192079,34.39934534,5.568311264
258005,1/12/2021 00:00,34.58449634,34.93352243,26.71952577,35.37486026,10.19648896
258005,1/1/2022 00:00,37.7437439,30.42840383,26.40723953,31.60684388,7.325410713
258005,1/2/2022 00:00,NaN,31.87736191,26.72444028,33.46884406,1.509230222
258005,1/3/2022 00:00,31.14541226,30.43349914,25.38241636,29.38220198,3.555661261
258006,1/11/2018 00:00,NaN,38.739685,24.09580373,35.06081061,3.218294254
258006,1/12/2018 00:00,25.13517371,39.90779855,28.00987183,43.71383772,6.3308653
258006,1/1/2019 00:00,41.99109883,34.04837909,26.13378011,NaN,6.750095549
258006,1/2/2019 00:00,41.74811536,29.79608053,26.22046324,34.81644592,10.46981647
258006,1/3/2019 00:00,28.75394584,30.80062836,26.41598838,33.43492482,4.361374167
258006,1/4/2019 00:00,32.46006214,27.58596116,23.78204912,32.21188344,3.200155209
258006,1/5/2019 00:00,30.55407198,27.64172247,21.7174801,31.66705337,0
258006,1/6/2019 00:00,23.59906496,25.65388596,20.05370011,26.22694088,0.251750787
258006,1/7/2019 00:00,30.13145979,26.72837478,20.70310032,27.3723085,0
