neighborhood_code,exposure_month,landsat,modis,era5,trmm,persiann,landsat-7
5,2020_11,34.96166432835791,31.118693205168395,27.464010365804064,NaN,0.29899870728453,35.93244902954715
5,2020_12,31.88870695470528,31.072900572116296,26.21488272554134,NaN,0.020376002686398643,35.02662885392464
5,2021_01,36.39695930616675,32.14922919402352,25.571820031442975,NaN,0.011553569779460949,34.65946608921251
5,2021_02,37.8001635681116,35.57986832695051,27.01803607486545,NaN,0.04522966223053767,29.547123480009297
5,2021_03,49.25103325735745,36.0981996231895,28.81096104447563,NaN,0.022967858540434993,33.78765883771284
5,2021_04,47.12283252696281,38.91051345454433,31.16100285847984,NaN,0.010814803342024485,41.46024050986234
5,2021_05,42.61964043077086,36.02538479083871,31.461203347483014,NaN,0.07101727529398856,44.88954996600268
5,2021_06,50.56103961243358,34.00929588750483,32.22694348229303,NaN,6.137850098311901,39.73582934383188
5,2021_07,40.83167297613055,31.539893462584313,29.983782909762493,NaN,16.92957370976607,34.4785546705195
5,2021_08,NaN,30.76567945487461,27.32505778651087,NaN,30.21935869609156,29.083849439327334
5,2021_09,31.599316070586667,28.24096236883512,28.185980542500836,NaN,23.090395386020344,28.53635722915196
5,2021_10,36.39647796665722,30.40557339803265,29.104433293496434,NaN,7.211246605842344,NaN
5,2021_11,32.289259668564796,31.374915535437353,28.89598723517526,NaN,0.42117056498924893,33.720400584583665
5,2021_12,35.040151478424626,31.037364304219782,26.5407234396986,NaN,0.2762335890363301,NaN
5,2022_01,40.476012995727714,31.828292299436168,26.605911427159484,NaN,0.020824145570757888,26.69507342185925
5,2022_02,39.99710201870393,32.87183716735856,26.803319277082192,NaN,0.014408834977075458,31.284372528274112
5,2022_03,40.76748669218973,34.04979888119256,28.452646386751578,NaN,0.06557315167400145,36.483836278191745
5,2022_04,49.9069222669944,36.369154012045435,30.455856132507346,NaN,0.017956937352816265,36.40825909380315
5,2022_05,45.36293076021368,36.81457526546129,31.582862103369948,NaN,2.306235716227562,22.385694435456134
5,2022_06,42.802746743646615,29.656015718099496,30.00105828179256,NaN,8.026592108110586,21.65983428006192
5,2022_07,38.295133763019614,27.922990263926902,27.755750910441108,NaN,18.743939342037326,31.832638762394247
5,2022_08,36.62511955542472,27.038954821308213,26.947133656983752,NaN,22.151615302408896,21.990132784365034
5,2022_09,NaN,25.368912093573023,27.168723636203367,NaN,20.506197596589725,27.293021767459837
5,2022_10,31.22445509565889,30.510271994889454,28.098196407031008,NaN,12.599564377338655,27.179577784594613
5,2022_11,39.059574990556506,29.12279668000969,25.860947333441867,NaN,0.3884133143971364,26.39468046578434
5,2022_12,35.32298223149345,30.38029935071852,25.33828323938515,NaN,0.17510067250940106,16.423293033677783
5,2023_01,37.501499802073354,30.779559584805114,24.792815473002797,NaN,0.035651939425377116,26.70257324236473
5,2023_02,41.28666042121874,31.825200090186215,26.999358340672106,NaN,0.006513580945985658,28.71229678348825
5,2023_03,47.43770541311496,35.83042848067577,29.755982848136675,NaN,0.040905659928196864,30.388507158378413
5,2023_04,48.85970447872092,38.78820732009315,31.33431860605878,NaN,0.08181858404229085,35.69802680202295
5,2023_05,49.68612365799484,37.09258368844841,32.714655586981024,NaN,0.6527820403777784,37.20936939659591
5,2023_06,37.57333165706679,34.531064406633604,32.463377994961235,NaN,8.643725809951624,37.71176910930193
5,2023_07,31.027141900669132,30.510098459229738,29.707541914909143,NaN,15.817453255576472,31.394381466608348
5,2023_08,NaN,27.111702984703893,28.00624813366964,NaN,19.60973803074129,NaN
5,2023_09,26.41910406814989,28.109893699183946,28.512070337931327,NaN,22.456778474152088,32.49906155452705
5,2023_10,35.13139254852471,28.31768556460405,29.32370090279531,NaN,6.581306488763902,NaN
5,2023_11,38.90984437695072,30.23827972662611,27.603097089131705,NaN,0.06634467684974273,19.66249235954547
5,2023_12,35.73081666109842,29.407261577780663,25.367367935180695,NaN,0.04418470935585598,25.793526721954176
7,2018_11,42.9850174485894,37.06296980147057,29.2695190853543,0.003832974238321185,0.3839666803056995,41.73629188790199
7,2018_12,42.051955090234195,37.08923023205843,26.808121781708124,0.0009394654771313071,0.02346160491147349,42.1796427221546
7,2019_01,41.532149728897195,36.910482570337976,26.165438896097175,1.7557536921231076e-05,0.011235194200003941,32.12329536160877
7,2019_02,41.77982315593362,37.38528944108802,28.136045551300075,0.0007547892164438963,0.0852746538086129,39.16870680803678
7,2019_03,49.444377084588,41.45918545142012,29.08940937493439,0.0013630579924210906,0.10143138348094878,48.55974518333746
7,2019_04,50.03786422348465,44.793720849448505,32.65862041049535,0.0,0.10279193023840587,51.44316111774496
7,2019_05,52.41227271354162,45.103789984305266,32.11197140191193,0.0,0.01001252282050348,50.69911550002903
7,2019_06,42.90300268662387,42.77742565535028,31.803090137905567,0.038240790367126465,3.022112858792146,49.25009978513951
7,2019_07,49.82606495070906,39.174092178771005,30.194700536420292,0.16188152134418488,10.171655748159655,45.61833298091665
7,2019_08,NaN,35.90681349376882,27.639219969062413,0.4225054383277893,24.821088405386096,34.19808727428332
7,2019_09,36.181161753315955,28.862817110729168,27.631919712490532,0.2942456603050232,19.626532800495625,NaN
7,2019_10,38.98335015325958,31.596293818987263,28.253234010101668,0.08649969846010208,6.399117866831441,8.976749826976787
7,2019_11,43.559316323350366,38.08496651625846,29.699744796752963,0.0045761968940496445,0.35507006881137687,43.72329810957191
7,2019_12,41.048671112028394,37.897253020102184,27.154797839092968,0.00015236636681947857,0.04969239580414949,35.384110188335306
7,2020_01,45.004541419358624,32.52794788863007,26.75549514114218,NaN,0.011751718646396072,-9.285697120851431
7,2020_02,47.38940758910723,39.078294612161564,30.36949411151055,NaN,0.03250755867439097,42.324908828744306
7,2020_03,52.66595292148209,42.704862125770035,31.568238830566425,NaN,0.03006282833314711,44.89403826121779
7,2020_04,52.35777892470779,44.79413630086011,33.71463567945695,NaN,0.04622599730889002,50.018262293735525
7,2020_05,53.04518596769553,43.302897433698476,32.962286106232696,NaN,0.1825505356875158,47.31719429356209
7,2020_06,NaN,34.66471529866784,32.860435125562894,NaN,4.792194259663423,12.816032354821566
7,2020_07,20.63455387970732,26.870000000000005,28.20027198381324,NaN,18.262504925650934,24.2496254433801
7,2020_08,42.93082615158787,28.881446067898583,27.086300089026036,NaN,13.111792024104826,32.20586798182748
